Seq,텍스트,이미지
11499,한샘 '유로 700 그레이스 화이트' 주방 입니다. 소복히 쌓인 하얀 눈처럼 뽀얗고 깨끗한 컬러와 은은하게 포인트가 되는 실버 프레임이 돋보입니다. 대면형 구조이기 때문에 요리를 하면서 거실에 있는 가족과 눈을 맞추며 대화할 수 있습니다. 웃음이 끊기지 않는 행복한 식사시간이 될 것 같네요 :),https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/04/1672815489799_0.jpg
11499,거실 아트월 부분에 한샘 '월플러스 배수브라이트'를 시공했습니다. 대리석 같은 느낌의 넓은 와이드 월플러스로 시공하여 자칫 밋밋할 수 있는 거실을 더 넓고 고급스러운 공간으로 연출했습니다. ?,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/04/1672815533473_0.jpg
11506,"리모델링 포인트 ① 발코니 확장으로 공간 확보 ② 컬러감 있는 식물, 가구 배치 주요자재 ① 주방 밀란 200 무드 화이트 + 무드 블루 ② 와이드월플러스 - 배수브라이트",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/15/1673757416670_0.jpg
11506,한샘 폴드윙 여닫이 중문입니다. 고시형 타입이기 때문에 하부 알판이 현관 바닥을 가려주어 깔끔하게 신발을 정리할 수 있습니다. 반면 오픈형 타입은 유리 면적이 넓어 탁 트이고 시원한 공간감을 연출할 수 있답니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/15/1673757437646_0.jpg
11506,"시스템장 + 붙박이장 조합 드레스룸입니다. 자주 입는 옷은 찾기 쉽게 시스템장에 수납하고, 잘 입지 않는 옷과 계절이 지난 옷은 붙박이장에 수납하면 좋을 것 같습니다. 에어드레서 장도 따로 구성하여 깔끔함을 더했으며, 에어드레서 장 위에 깨알 수납도 활용할 수 있습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/15/1673757509884_0.jpg
11506,원형 우물천장과 간접조명으로 포인트를 준 감각적인 분위기의 서재입니다. 공간을 차지하여 자칫 답답해보일 수 있는 서랍장이 아닌 벽장을 설치하여 수납공간도 확보하는 동시에 공간감도 확보했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/15/1673757565209_0.jpg
11506,"하얗고 경쾌한 분위기의 한샘 바스입니다. 보시는 것처럼 한샘 바스는 타일 욕실과는 달리 이음매와 틈새가 없기 때문에 청소와 관리가 용이하며, 다양한 패턴, 컬러를 직접 조합하여 나만의 욕실을 완성할 수 있습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/15/1673757593123_0.jpg
11506,밀란 무드 화이트 + 무드 블루 조합으로 ㄷ자 주방을 설계했습니다. 편안하면서도 공간의 포인트가 되는 컬러로 인기있는 조합 중의 하나입니다. 카운터형 아일랜드를 설치하여 따로 식탁을 두지 않고도 식사할 수 있는 공간을 만들었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/15/1673757631683_0.jpg
11528,초등학교에 막 들어간 자녀의 숙제를 봐주며 함께 공부할 수 있도록 구성한 거실 입니다. 화이트 가구 및 폴딩도어 프레임 으로 개방감 있으며 물건이 많아도 깨끗해보이는 인테리어룩을 연출했습니다. 거실의 벽면을 수납공간으로 최대활용 할 수 있는 티비수납장을 배치 하였습니다. 공부공간으로 사용할 수 있도록 화이트인테리어에 깔끔하게 어울리는 1800 오크 테이블을 배치 하였습니다. 책 또는 자녀와 공부하며 알림판으로 활용할 수 있는 자석 슬라이딩 도어 선반장 도 두었어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/04/1672843719001_0.webp
11535,다음은 아이들의 놀이방이 되어줄 서재 입니다. 내츄럴한 느낌의 식탁 을 놓아 여럿이 시간을 보낼 수 있도록 했습니다. 어수선한 장난감을 말끔하게 정리해주는 빌트인 서랍장 은 아이들의 칠판이 되거나 커튼을 치고 비밀스럽게 장난치는 아지트 가 되기도 합니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/05/1672852044698_0.webp
11583,"모든 제품은 한샘으로 시공되었으니, 참고하시어 보시면 될 것 같습니다. 넉넉한 붙박이장 수납으로 꽉 채워 시공해드렸습니다. 이 붙박이장의 특징은 손잡이가 매립방식이라는 점입니다. 손잡이가 밖으로 나와있지않아 더욱 깔끔해보입니다. 메인조명 대신 안방에도 라인조명을 설치하여 모던한 느낌을 더 살려주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/08/10/1691648210232_0.jpg
11583,한샘은 완벽한 휴식 공간을 제공하기 위해 꼼꼼한 상담을 거쳐 공간을 살아갈 이들의 취향을 담아냅니다. 라이프 스타일과 공간적 특성을 돋보일 수 있는 구조 변경과 감각적인 가구 배치 더불어 기능과 트렌디함을 살린 자재 사용 등으로 감도 높은 인테리어를 제안합니다. 트렌디한 시각과 한샘 브랜드의 기술력을 더해 좋은 집을 위한 한샘의 프로젝트는 계속됩니다. 다음에 만나요!,https://image.hanssem.com/hsimg/upload/homeIdea/2023/07/31/1690783712882_0.jpg
11627,"다음은 현관기준 좌측에 있는 자녀방입니다. 확장타입의 넓은 공간을 모두 활용하여 한샘의 맞춤수납으로 수납을 제안드렸고, 애매할 수 있는 침대와 책상위치를 빌트인 제품으로 제안하여 수납과 공간분리 모두 제안드렸습니다. 자기주도적으로 공부할 수 있는 환경을 제안할 수 있는 능력, 한샘 리하우스 디자이너니까 가능하겠죠?",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/05/1672916281976_0.jpg
11627,"다음으로 자녀방입니다. 코너쪽 꺽임 부분에 대한 데드스페이스를 고민하여 디자인한 결과, 다양한 수납과 활용성 높은 공간으로 제안드렸습니다. 입구쪽 벽면에 코너벽장과 낮은 서랍장으로 제안해드렸고, 낮은 서랍장 위쪽으로 남는 부분엔 거울과 펜던트 조명으로 포인트를 주었습니다. 침대헤드 벽면에 미가루버 제품을 시공하여 남들과 다른 나만의 방으로 만들어 드렸습니다. ROOM 3 # 서재",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/05/1672916517486_0.jpg
11627,다음은 서재입니다. 안방 옆 공간으로 아늑하지만 업무효율이 높아 질 수 있도록 제안해드렸습니다. MAIN ROOM # 안방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/05/1672916720627_0.jpg
11627,"안방입니다. 큰 평형대답게 크게나온 안방을 가벽시공을 통해 별도 드레스룸을 만들어드렸습니다. 한샘의 바흐브라운 맞춤수납을 통해 고객님만의 커스텀 수납장을 설계해드렸고, 침대헤드 뒷부분엔 미가루버를 시공하여 고급스러움을 더했습니다. # 드레스룸",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/05/1672917120444_0.jpg
11627,"안방과 연결되어 있는 드레스룸입니다. 가벽시공과 아치형 게이트 시공을 통해 공간을 구분지어 드레스룸과 파우더룸을 만들어드렸습니다. 맞춤 삼성에어드레서장을 설치하여 완결성을 더했고, 거울조명을 통해 밋밋할 수 있는 벽면에 포인트를 주었습니다. BATH ROOM # 안방욕실",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/05/1672917272607_0.jpg
11672,거실 깔끔한 거실 공간과 TV벽면에는 아트월(M보드) 포인트로 설계하였습니다. 아트월도 친황경(E0)등급을 사용하였습니다. 장판은 대리석 패턴으로 집을 좀 더 고급스러운 공간으로 가꾸어줍니다. *주요시공 : 바닥재 - 한샘 휴 장판 3.5T 비앙코 실버 TV벽면 - 아트월 M보드 스타투아리오,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963394816_0.jpg
11672,주방 ㄷ자 주방으로 유로300 제타 블랙과 키친판넬 검은색 회색 조합으로 좀 더 고급스러운 분위기를 구사하였습니다. ㄷ자 주방 같은 경우는 거실과 마주 보면서 요리도 가능하고 대화도 가능하고 가족의 화목함을 더 해줍니다^^  키친판넬 같은경우는 메지가 없어 음식을 하시다가 튀겨도 언제든 깔끔하게 지워지고 자석기능이 있어 레시피를 보시면서 원활하게 요리를 하실 수 있습니다^^ *주요시공 : -ㄷ자 주방 설계 - 키친판넬 (무광 비앙코카라라) - 냉장고장 설계 - 한샘 인덕션,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963475745_0.jpg
11672,"공용욕실 한샘바스의 장점인 휴판넬,휴플로어로 설계 하였으며, 메지가 없어 곰팡이,물때가 끼지 않아 청소하시기에도 너무 좋고 미끄럼방지가 있어 아이들이나 노약자분들이 미끄러질 우려도 없다는 장점이 있습니다^^ *주요시공 -휴판넬 피에트라 그레이 -휴플로어 그레이 -샤워부스 설치",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963487576_0.jpg
11672,드레스룸 드레스룸은 바흐(브라운)로 설계하여 오픈형으로 옷을 빨리 찾을 수 있고 고급스러운 분위기를 연출합니다. *주요시공: 드레스룸 바흐브라운,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963504022_0.jpg
11672,"안방 안방은 침대 벽면 쪽에 우드톤 미가루버를 시공하여 호텔 같은 분위기를 연출합니다. 왼쪽에는 목공작업을 하여 아치형 게이트를 만들어 파우더룸과 바로 연결 되게끔 설계하였습니다. *주요시공: 아치형게이트 목공작업, 빌트인 파우더장, 미가루버",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963520854_0.jpg
11672,"아이방 아이방은 맞춤 붙박이장과 파우더장을 설계하고 자녀의 개인공간을 지켜줍니다. *주요시공: 빌트인 파우더장,붙박이장",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963529356_0.jpg
11672,"다이닝룸 다용도실은 따로 문을 제작 안하고 아치형 게이트 목공 작업을 하여 개방감을 더 해줍니다. *주요시공: 팬트리 선반,아치형 게이트",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672963538680_0.jpg
11728,만덕상록한신휴플러스 33평 거실 인테리어입니다. 거실도 확장을 해서 훨씬 개방감이 있고 시원해 보입니다. 그리고 뷰가 숲뷰라서 정말 좋더라고요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672983861102_0.jpg
11728,라인조명과 실링팬도 설치하였습니다. 만덕상록한신이 바람이 선선하게 잘 들어오는데 실링팬을 돌려놓으면 선풍기 튼 효과처럼 시원하답니다. 주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672983935917_0.jpg
11728,"만덕상록한신휴플러스 33평 주방 인테리어입니다. 주방을 확장하여 수납공간을 최대로 늘렸습니다. 기존에 냉장고 자리를 키 큰 장으로 벽면처럼 디자인을 진행하였으며, 싱크대 맞은편에 쭉 키 큰 장과 냉장고 장으로 수납하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672983998646_0.jpg
11728,만덕상록한신휴플러스 33평 공용 욕실입니다. 아이들이 많이 쓰는 욕실이라 고객님께서 바닥은 미끄러지지 않는 한샘 휴플로어로 시공을 진행하였습니다. 만덕상록한신휴플러스는 UBR 욕실 이라는 점,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984137032_0.jpg
11728,만덕상록한신휴플러스 33평 안방입니다. 안방은 기존 드레스룸을 오픈하여 안방을 더 넓게 보이게 했으며 붙박이장으로 벽이 하나처럼 보이게 진행하였습니다. 붙박이장 또한 슬라이딩으로 진행하여 열고 닫을 때 공간 차지가 없어서 정말 좋더라고요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984239919_0.jpg
11728,만덕상록한신휴플러스 33평 안방 화장대입니다. 화장대는 3면 거울로 진행하여 좁은 드레스룸 공간을 넓게 보이게 하였습니다. 안방 벽면에 붙인 벽 등과 똑같은 디자인으로 거울에 나비 펜던트로 포인트도 주었습니다. 자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984280483_0.jpg
11728,"만덕상록한신휴플러스 33평 아드님 방 인테리어입니다 아드님방은 색상으로 포인트를 주었는데 초록색이 방과 너무 잘 어울려서 기대 이상의 인테리어가 나왔습니다. 저도 천장까지 벽지를 반반해본 건 처음이지만 ""고객님의 센스"" 덕분에 예쁜 디자인이 나왔습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984362948_0.jpg
11728,만덕상록한신휴플러스 33평 따님 방입니다. 공사를 진행하면서 가장 많이 신경 쓰고 이야기했던 공간입니다. 고객님의 따님을 얼마나 사랑하는지 느껴지지 않나요?,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984476102_0.jpg
11729,거실에는 깔끔하게 사각형 디자인으로 라인조명을 매립해주었습니다! 그안으로는 실링팬을 설치예정! 이었지만! 실링팬을 설치하지 못하고 사진을 찍었네요ㅠㅠ,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984280803_0.jpg
11729,"방문들은 9mm 문선으로 작업을 진행해주었고, 슬림하면서 깔끔한 디자인으로 모던한 스타일을 연출해주었습니다. #인테리어쇼",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672984375908_0.jpg
11769,중문에 앤티크 한 무드로 시선을 사로잡는 인테리어인데요:) 다크 우드 컬러에 무광 원형 손잡이를 매치하여 고급스럽게 공간을 디자인하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672994708547_0.jpg
11769,"거실 tv를 깔끔하게 매립하여 미니멀하게 연출하였으며, 안쪽에 콘센트를 만들어 주어 활용성도 높여 주었습니다. 마지막은 거실 등 중심으로 간접 등을 신설하여 공간을 풍성하게 만들어 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672994743685_0.jpg
11769,"공용욕실은 욕조 형이며, 안방욕실은 샤워 형으로 불투며한 파티션을 배치했는데요! 두 곳 모두 수납력과 디자인 성을 모두 잡은 은경 슬라이딩장과 젠다이로 깔끔하게 작업해서 사용 시 불편함이 없도록 맞춤 설계 진행되었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672995343163_0.jpg
11776,오늘의 온라인집들이는 부천 상동에 위치한 백송마을 동남아파트 입니다. 깔끔한 베이지우드 톤과 화이트 비앙코타일의 조합으로 깔끔하게 시공된 30평대 아파트를 소개하겠습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672995928305_0.jfif
11776,"거실에는 동화 디자인월 그란데 제품을 시공해주었습니다. 거실아트월을 훨씬더 넓어보이게 만들어줄수있게 사이즈가 큰 제품으로 시공해주었고 공관활용을 위해 거실을 확장해주었습니다. 앞베란다로 터닝도어를 시공해주어서 , 단열작업에 효과를 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672997036186_0.jfif
11776,"ㄱ자 주방의 한샘싱크대로 설치 해주었습니다. 디자인은 시에나 도브로 시공해주었고, 모던 클래식의 디자인으로 꾸며준동시에 ㄱ자 주방을 가장심플하게 꾸며주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672997433558_0.jfif
11776,"거실욕실로는 젠다이를 설치하고, 욕조을 시공해주었습니다. 깔끔한 화이트 타일에 진회색 매지로 마감을 해주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672997577866_0.jfif
11776,"여닫이 붙박이장으로 시공해주었고, 포인트로 손잡이를 골드로 포인트를 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672997638652_0.jfif
11776,"안방 드레스룸의 화장대는 하부는 서랍형으로 시공해주었고 상부장에는 수납공간을 만들수있게 거울겸용과,수납함을 동시에 사용할수있게 만들어 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672997718412_0.jfif
11776,골드와 화이트 비앙코의 만남 조합 해바라기 샤워기도 골드 제품으로 맞추어주었습니다. 고급스럽게 맞춰준 안방욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672997758370_0.jfif
11786,싱크대주방은 ㄱ자 주방의 모던스타일의  무광 화이트 / 진그레이 제품으로 시공해주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672999563174_0.jpg
11786,"입구방은 확장을 해주었고, 문을 열자마자 사이드 쪽으로 붙박이장을 설치해주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1672999671508_0.jpg
11802,- 거실 양쪽으로 통창이 나있는 확장형 구조였기에 다른 집보다 훨씬 햇빛이 많이 드는 집입니다. 해가 많이 든다는 장점도 있지만 빌트인 수납을 넣기에는 무리가 있어 일반 가구 배치로 완성하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/06/1673017120026_0.jpg
11802,- 주방 첫 상담 때부터 베이지 컬러를 좋아한다고 하셨던 고객님이셔서 망설임 없이 '밀란 무드 베이지'를 추천드렸습니다. 은은한 컬러를 자랑하는 무드 베이지는 부담스럽지도 평범하지도 않아 인기가 아주 많습니다. 냉장고장과 키큰장은 모아주었고 ㅡ자형 키친은 최대한 깔끔하고 균형 있게 디자인하였습니다. 추가로 단독 아일랜드를 배치하였고 반대쪽 면에도 수납장을 양쪽으로 배치하여 식탁을 놓더라도 수납장이 열리게끔 설계하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/07/1673017676847_0.jpg
11802,- 안방 비확장이지만 붙박이장을 넣기에 충분한 공간이 있었습니다. 요즘 유행하는 맞춤 수납으로 바닥부터 천정까지 마감재없이 들어가는 맞춤 수납은 훨씬 깔끔해 보입니다. 더불어 오픈장을 배치하여 평소 외출복이나 자주 입는 옷을 걸어 둘 수 있게 하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/07/1673018040776_0.jpg
11812,-좁은 현관 공간 확보를 위해 거실 방향으로 중문 당김 시공,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/07/1673055881808_0.jpg
11967,- 기존 우물천장을 아치형으로 변형하고 간접 조명효과를 주어 곡선미 있는 편안함이 연출됩니다. - 폴딩도어 설치를 통해 거실발코니와 1층 테라스정원의 개방감과 활용도를 높였습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676692859358_0.jpg
11967,- 주방 기둥을 활용한 아일랜드 디자인 - 대리석 아일랜드 다리 디자인으로 모던하고 깔끔한 디자인으로 연출했습니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676693374348_0.jpg
11967,- 아일랜드의 기능적 효과 기존 조리대의 연장도 되면서 식탁기능도 가능합니다,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676693473727_0.jpg
11967,- B300번 무광백색의 3연동 중문으로 입구의 깔끔한 이미지를 줍니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676693764551_0.jpg
11967,"- 집의 첫인상을 좌우하는 현관이므로 벽체MDF의 그린 컬러와 방화문을 통일하여 필름시공했습니다. - 현관장은 행잉 화이트, 바닥타일은 베이지톤으로 포인트를 주면서 조화로운 컬러들을 택했습니다. - 외출할 때 자주 짚게 되는 벽면의 오염도를 줄이고자 방화문과 노출되는 벽면을 MDF로 감싸주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676693896472_0.jpg
11967,"- 공용욕실과 안방욕실 같은 타일로 편안한 느낌의 베이지톤 마감입니다. - 마감재 타일은 같지만, 아이템은 블랙과 골드로 각각 포인트를 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676693919902_0.jpg
11967,안방욕실은 기존의 불편한 구조를 세면대 수도 이동과 배수 이동을 통해 편리한 동선이 되도록 공사를 했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/02/18/1676706495007_0.jpg
11969,"OPTION 1. 거실확장 거실은 발코니 확장을 통해 실내공간 활용도를 높였습니다. 기존 거실분합창이 걸려 있는 양쪽 벽이 내력벽인 경우가 80%이상인데, 이런 경우 아치형 디자인으로 곡선 포인트가 있는 라인으로 제안해봤습니다. 그리고 기존 천장의 등박스를 없애고 플랫한 천장으로 시공 후, 다운라이트 조명 표현을 통해 보다 심플하고 넓어보이는 효과를 높였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/09/1673254162899_0.jpg
11969,OPTION 2. 매립형TV벽 & 템버보드 우드포인트 월 그리고 아트월이자 tv벽면에는 벽걸이tv매립을 할 수 있는 가벽 시공을 해주었습니다. 옆면에서 봤을 때 tv 브라켓이나 다른 기기들이 노출되지 않고 깔끔하게 정리될 수 있어요. 그리고 하단에는 템버우드 포인트월과 간접조명 효과로 은은하면서 편안한 분위기를 느낄 수 있어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673322184835_0.jpg
11969,"POINT 1. 키친핏 냉장고가 어우러진 공간활용 인테리어 하신다고 하면, 요즘 삼성 비스포크나 LG 오브제 키친핏 냉장고를 빼놓을 수 없죠 키친핏 디자인으로 ㄱ자 구조를 해도 좁은공간의 구조지만 활용도가 높아집니다. 깊이가 큰 냉장고 때문에 방해됐던 시각적인 답답함 공간적인 불편함이 사라지는 일석이조의 장점을 다 갖출 수 있어요. 소재나 컬러감 자체가 예쁘기도 하구요.^^",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673323181535_0.jpg
11969,POINT 2. 아일랜드의 활용 ㄱ자식으로 뻗은 조리대 및 아일랜드로 설계해서 확장된 주방공간을 활용할 수 있고 다이닝 공간까지 해결할 수 있어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673323872106_0.jpg
11969,"예산도 고려한다고 하면, 공용공간인 주방과 거실의 디자인 욕심을 부리고,(포인트) 그 외의 방들은 심플한 화이트 가구들로 가성비 있게 기본템에 충실했어요. 이 아파트는 유독 안방 빌트인가구 위치가 장변이라 빌트인 화장대를 넣어도 기본 옷장 수납이 충분하고, 거울도어 1개를 넣어서 보다 넓어보이는 효과를 주었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673323936842_0.jpg
11969,입구좌방은 드레스룸 용도로서 한쪽 벽면에는 자주 안 쓰는 계절용 수납을 주로 하는 붙박이장과 우측벽에는 변동이 많거나 자주 사용하는 옷들을 오픈 되게 수납할 수 있는 시스템장을 병렬식으로 설계했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673324201986_0.jpg
11977,침대의 아트월과 바닥재 월플러스에 유로 503 월넛 침대 의 무드 등이 더해져 완벽하게 조화를 이루는 5성급 호텔 부럽지 않은 분위기를 만들었습니다. 침실 역시 큰 부피의 가구는 덜어내고 꼭 필요한 수납가구만 배치 하였습니다. 침대 옆의 작은 협탁은 일상의 쉼을 찾아드릴 거예요. 아침에 일어나 티 한잔의 여유를 즐겨보시는 건 어떨까요?,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/09/1673266849976_0.webp
12004,"# 입구좌방, 주방옆방 -설계포인트 1. 고객님께서 가구배치 및 소품인테리어 예정으로 도배시공 및 마루시공 2. 9mm 문선연출을 위한 라인문틀 시공 -주요자재 1. 한샘 실크벽지 2. 한샘 강마루6.5T 블러쉬베이지오크 3. 3인치 매립등 4. 한샘 라인문틀 도어",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673326511147_0.jpg
12004,# 안방 -설계포인트 1. 무드화이트 맞춤붙박이장으로 높아보이는 천고 연출 2. 9mm 문선연출을 위한 라인문틀 시공 3. 한샘 침구류 가구배치 -주요자재 1. 한샘 실크벽지 2. 한샘 강마루6.5T 블러쉬베이지오크 3. 한샘 라인문틀 도어 4. 한샘 무드화이트 맞춤붙박이장,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673326688536_0.jpg
12004,# 거실 -설계포인트 1. 평형대 대비 좁은 거실로 거실 확장 공사 2. 천고가 낮아 시스템에어컨 라인조명 등박스 제작 후 시스템에어컨 설치 3. 공기순환 및 인테리어 연출을 위한 실링팬 설치 4. 빌트인 벽걸이TV를 위해 목공벽체 제작 5. 부족한 수납을 위한 쇼파장 제작 6. 밋밋한 벽체포인트를 위한 템버보드 시공 7. 거실 발코니쪽 터닝도어를 숨기기 위한 히든폴딩도어 제작 -주요자재 1. 한샘 6.5T강마루 블러쉬베이직오크 2. 한샘 실크벽지 3. 삼성 무풍 시스템에어컨 4. 에어리드 52인치 화이트 실링팬 5. 미가루버 템버보드 6. 무드화이트 히든폴딩도어,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/10/1673326997255_0.jpg
12120,안방 안방은 최대한 아늑하게 꾸몄어요. 잠이 잘 올 수 있는 그런 아늑한 느낌을 위해 침대를 가운데에 배치 다운라이트와 라인조명을 배치하여 따뜻한 느낌으로 연출 여기에 드레스룸은 도어 대신 아치형게이트를 설치하여 개방감을 줬습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673491992251_0.jpg
12120,드레스룸 아치형게이트 설치로 공간의 개방감을 연출 한샘맞춤수납장으로 수납력 강화,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673492590093_0.jpg
12120,"침실1 /침실2 각각의 침실은 서재, 게스트룸으로 연출 취미를 위한 공간으로 서재는 필수 게스트룸은 미래의 자녀를 위한 공간으로도 변경 할 수 있어 다양한 용도 사용 하도록 설계했어요",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673497753206_0.jpg
12120,"공용욕실 600*600 포세린타일을 사용하여 고급스러운 호텔욕실로 설계 밝은베이지 컬러의 타일을 배치, 자칫 좁아 보일 수 있는 공용욕실을  넓어 보이게 연출했어요 조적젠다이는 군더더기 없이 깔끔한 디자인은 물론 수납력까지 높여주고 상부거울 플랩장 하부에 조명을 설치 더욱 따뜻하고 밝은 분위기의 욕실이랍니다 :)",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673498060429_0.jpg
12120,"공용욕실 공용욕실과 동일하게 600*600 포세린타일을 사용하여 고급스러운 호텔욕실로 설계 그레이 컬러의 타일을 배치, 조적젠다이는 군더더기 없이 깔끔한 디자인은 물론 수납력까지 높여주고 상부거울 플랩장 하부에 조명을 설치 샤워부스를 설치하여 샤워공간은 습식, 세면공간은 건식으로 활용 할 수 있도록 설계했어요",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673500038614_0.jpg
12120,"현관 현관은 집의 얼굴이라고 해요 그래서 집인테리어의 아이덴티티를 가장 많이 반영했어요 한샘 밀란 3연동 중문을 설치, 소음 및 먼지를 차단하고 한샘 매트화이트 하부행잉형 현관장에 하부 조명을 설치, 팬트리공간은 현관장과 동일한 도어를 배치하여 깔끔하고 밝은 분위기를 연출했어요",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673499058874_0.jpg
12123,월플러스시공을 통해 자칫 밋밋할 수 있는 공간에 포인트를 줌으로써 모던한 느낌을 더 극대화 하였고 한샘 밀란 샷시 교체를 통해 더 따뜻하고 오붓하게 시간을 보낼 수 있는 거실을 만들어 드렸습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673510450951_0.jpg
12123,ㄱ 자 주방으로 고객 동선의 편리와 수납의 효율성을 극대화 시켜 드렸고 거실에서도 보이는 형태의 부엌이기 때문에 베이지 톤의 무드제품으로 모던함을 연출 했습니다. 신혼부부들에게 가장 인기많은 한샘 밀란 100 무드베이지 시리즈 입니다 :-),https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673510745257_0.jpg
12123,지친 몸과 마음을 편히 쉬게 만들어줄 한샘 유로 503 호텔침대 시리즈입니다. 5성급 호텔에 온 것 처럼 나란히 누어 간접 조명을 통해 은은하고 따뜻한 분위기를 느끼며 서로의 일상을 돌아보는 시간을 가져 보는게 어떨까요?,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/12/1673510989929_0.jpg
