Seq,텍스트,이미지
15125,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705010297_0.avif
15125,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705042596_0.avif
15125,서재,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705081640_0.avif
15125,드레스룸,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705115418_0.avif
15125,욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705131967_0.avif
15128,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705517313_0.jpg
15128,현관,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705538946_0.jpg
15128,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705621348_0.jpg
15128,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705648553_0.jpg
15128,드레스룸,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705684639_0.jpg
15128,욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674705708333_0.jpg
15129,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674706083207_0.jpg
15129,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674706153715_0.jpg
15129,자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674706173268_0.jpg
15129,공용욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674706498773_0.jpg
15133,거실 미리보기,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674707793964_0.jpg
15133,침실 미리보기,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674707787028_0.jpg
15133,인테리어 비포&애프터,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708317821_0.jpg
15133,천장에는 목작업으로 입체감 을 주었으며 광택감이 있는 폴리싱 타일 제품을 사용 해 고급스러운 인테리어를 연출했습니다 :),https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708849215_0.jpg
15133,우물천장을 제작하고 간접 조명을 시공해 메인&간접 조명을 각 상황에 따라 편하게 골라 사용하실 수 있게 시공했습니다. 조명 사용에 따라 따뜻하고 은은하기도 하고 모던하면서도 깔끔한 이미지를 연출할 수 있어요. 다양한 거실로 활용하실 수 있게끔 조명에 신경을 썼습니다. 조명이 주는 힘은 생각보다 커서 조명의 위치와 컬러 등을 꼼꼼히 체크해서 인테리어 하시면 좋습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709093360_0.jpg
15133,"우물천장 안쪽의 간접 조명 은 전구색으로 따뜻한 무드를, 그 외의 다운라이트 조명 은 주광색으로 깔끔하고 밝은 공간을 표현할 수 있습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709148747_0.jpg
15133,고객님이 별도로 골라주신 샹들리에 조명 을 시공했는데요. 소재의 컬러와 질감 덕분에 앤티크한 분위기 연출 과 동시에 확실한 포인트 가 되어줍니다. 화이트를 베이스로 한층 넓어 보이는 효과를 주고 자칫 밋밋할 수 있는 공간을 포인트 아이템으로 채워 밸런스를 맞췄어요.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709216943_0.jpg
15133,화려한 패턴 벽지가 다른 공간과 차별화를 주는데요. 붙박이장 역시 웨인스코팅 느낌의 입체감을 느낄 수 있는 모델로 방 하나의 공간이 일체감 있고 통일감이 느껴지는 공간으로 완성된 드레스룸입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709424347_0.jpg
15133,"작은 부분 하나도 전체적인 분위기를 결정하는데 아주 큰 역할을 하게 되는데요. 이번 현장은 화이트&골드의 세련된 무드를 연출하기 위해 방문, 가구 손잡이들은 모두 골드로 선택했습니다. ^^",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709466562_0.jpg
15133,진 그레이 컬러의 모노톤으로 완성된 공용 욕실입니다. 가족과 방문 손님이 사용하는 공간으로 최대한 심플하고 관리가 편하게끔 구성했습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709485660_0.jpg
15133,매립형으로 수납공간을 만들었습니다. 타일과 같은 소재로 시각적으로도 편할뿐더러 선반 등의 액세서리보다 내구성이 좋아 사용하기도 편하답니다. 욕실 안을 구성하는 다양한 요소들이 적절히 강약을 잘 이루며 어우러질 수 있도록 제품들을 골랐습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709681126_0.jpg
15133,하루를 시작하고 마무리하는 공간인 침실. 침실에도 고객님의 개성과 취향을 담아 클래식 프렌치 인테리어를 완성해 드렸습니다. 프렌치함과 고풍스러운 무드를 표현하는 포인트 패턴 벽지가 가장 큰 몫을 하였는데요. 블랙과 골드 컬러의 조합으로 세련되지 않으려야 않을 수가 없는 고급스러움을 연출하였습니다. 포인트 벽지를 잘 선택하면 별다른 인테리어 소품 없이도 충분히 하나의 공간을 스타일링 할 수 있답니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709902497_0.jpg
15133,"욕실 하부장은 다릿발이 있는 제품을 선택했고 탑볼 형태로 구성한 세면대를 제작했으며 욕실 도어는 아쿠아 망입 유리 타입의 제품을 선택했습니다. ^^ 수전, 거울, 파티션 등 다양한 제품들을 일체감 있게 완성하였으며 고객님의 취향을 반영해 반짝이는 포인트를 더해 더샵센텀스타 43평 욕실 인테리어를 완성했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710543957_0.jpg
15133,"동글동글 귀여운 조명과 함께 심플한 무드로 완성된 주방입니다. 싱크대는 일자 주방으로 똑 떨어지는 레이아웃으로 구성했고요. 안쪽 공간에는 다양한 주방 용품을 수납할 수 있는 키 큰 장과 오픈 장, 레일장을 제작했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713247149_0.jpg
15136,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708627529_0.webp
15136,현관,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708719138_0.avif
15136,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708743319_0.webp
15136,발코니,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708871282_0.webp
15136,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708788617_0.webp
15136,자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708828620_0.jpg
15136,게스트룸,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708818119_0.jpg
15136,욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674708898074_0.avif
15137,"현장 소개 - 아파트명 : 반여동 센텀sk뷰 아파트 - 주거형태/평수: 아파트 /24평(79A㎡) - 공사기간: 4주 - 가족 구성: 4인 가족 주요 자재 - 바닥재: 강마루 7.5 - 스타일블랙오크 - 벽, 천정: 한샘친환경 실크벽지 - 벽장재: 한샘 월플러스  배수브라이트 - 유로200 루체그레이 주방 - 유로300 SL 터치도브 수납 리모델링 포인트 -  타공조명과 우물간접조명을 활용하였음 - 타일욕실이 아닌 한샘휴판넬, 휴플로어자재를 시공하였음 - 월플러스벽장재로 집 전체를 자연스럽게 포인트를 주었음",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709387767_0.jpg
15137,"[거실] 라인조명과 은은한3인치 매립등, 실링팬 설치로 포인트를 주었습니다. *주요자재* 1. 한샘 월플러스 배수브라이트 2. 바닥재: 강마루 7.5 - 스타일블랙오크 3. 한샘 3인치 간접등 /스티치 조명",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709440208_0.jpg
15137,[주방] 주방은 ㄷ자형태로 조리공간을 확보하였습니다. *주요자재* 1. 한샘 유로200 루체그레이 주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709457540_0.jpg
15137,[현관] 매트화이트 도어로 좁은 현관을 밝게 유지하였습니다. *주요자재* 1. 한샘 플랫화이트 현관장 2. 한샘 프리미엄 스윙 원도어,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709473610_0.jpg
15137,"[침실] 다양한 색상의 한샘벽지로 포인트를 주었습니다. 안방과 드레스룸 공간은 빌트인수납, 붙박이장으로 수납공간을 잘 활용하였습니다. *주요자재* 1. 유로300 SL 터치도브 수납장 2. 한샘 친환경벽지",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674709515494_0.jpg
15139,거실 확장 을 하고 라운드형 우물천장을 만들어 실링팬+매립조명 을 사용하였습니다. 밋밋해 보일 수있는 tv벽은 인테리어월 을 사용하여 포인트를 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712078616_0.jpg
15139,거실을 확장하고 기존 세탁기 위치를 안방발코니로 이동을 했습니다. 물론 설비공사도 함께 이뤄져야지 가능합니다. 발코니 출입문을 터닝도어로 많이들 하시는데 터닝도어 앞으로 한샘 젠 슬라이딩 도어 를 시공하여 인테리어월과 매치하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712156360_0.jpg
15139,한샘 무드화이트 병렬형 주방구조입니다. 냉장고 자리를 안쪽으로 배치하고 공간을 효율적으로 쓰기위해 11자 형에 따내기식탁으로 주방공간을 완성했습니다. 주방가전이 늘어나면서 주방설계에도 많은 변화가 생겼는데 주방가전을 어떻게 배치하냐에 따라 주방쓰임새가 달라지기 때문에 꼭 상담하실때 주방가전에 대한 내용을 알려주셔야 해요!,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712635509_0.jpg
15139,거실욕실은 600사이즈 포세린타일을 사용했고 하프조적 파티션으로 샤워공간과의 구분을 했습니다. 유리로 된 파티션보다 타일로 된 파티션이 관리도 편하고 선반으로도 사용할 수 있기 때문에 욕실인테리어를 하신다면 조적파티션 을 추천드립니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712946115_0.jpg
15139,침실공간은 부족한 수납공간을 확보하기 위해 한샘매트화이트 붙박이장과 한샘파우더장을 ㄱ자로 연결하여 설계했습니다. 단독 화장대 보단 한샘 빌트인 파우더장을 선택하시면 붙박이장과 연결되어 하나처럼 보이기 때문에 공간이 넓어보이는 효과를 줍니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712958879_0.jpg
15139,사랑스러운 아이가 지낼 공간입니다. 벽면 한곳을 아이가 좋아하는 컬러로 투톤으로 나눠 시공하였습니다. 아기자기한 소품들로 꾸민 자녀방 입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713514771_0.jpg
15142,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710005027_0.avif
15142,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710033743_0.avif
15142,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710092727_0.avif
15142,자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710121921_0.avif
15142,공용욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710153273_0.avif
15142,발코니,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710191036_0.avif
15143,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710558581_0.avif
15143,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710671544_0.avif
15143,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710730901_0.avif
15143,부부욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710791851_0.jpg
15143,자녀방 1,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710697160_0.avif
15143,자녀방 2,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710714247_0.avif
15143,공용욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674710811306_0.webp
15146,현관 어머님 혼자 지내시는 공간이라 현관장은 낮은 현관장으로 설계하였습니다. 복도식 구조인 중앙하이츠2차는 중문이 꼭 필요한 상황이었습니다. 한샘 폴드윙 중문으로 완전 개방하여 사용할 수 있도록 하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674711617633_0.jpg
15146,"욕실 안전사고가 가장 많이 발생하는곳인 '욕실' 특히나 어머님이 혼자 거주하고 계시니, 안전에 있어서는 더 신경써야 했습니다. 욕실 바닥엔 미끄럼방지 코팅이 되어있는 휴플로어로 시공하여 안전성을 확보하고 벽은 휴판넬 시공으로 한샘바스로 새로운 욕실을 만들었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712279178_0.jpg
15146,"거실 냉장고를 둘 위치가 마땅치 않아 어쩔 수 없이 부엌 싱크대와 거실 사이에 냉장고를 둬야했습니다. 냉장고 옆으로는 편히 쉴 수 있는 2인 소파와 테이블을 두어 안락한 거실공간이 있으며, 천장은 평탄화 작업으로 깔끔하게 만들었습니다. 집이 훤히 밝기를 요청하셔서 간접등을 배치하기 보다는 밝은 메인등을 중앙으로 두었습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674712339390_0.jpg
15147,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713127735_0.webp
15147,현관,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713307359_0.avif
15147,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713344565_0.webp
15147,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713453879_0.avif
15147,부부욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713565499_0.webp
15147,자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713607204_0.webp
15147,공용욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713682931_0.webp
15148,"# 서재 -설계포인트 1. 고객님께서 가구배치 및 소품인테리어 예정으로 도배시공 및 와이드 강마루시공 2. 라인문틀, 라인간접조명 및 2인치 매립등 시공 3. 빌트인 붙박이장 연계 시공 -주요자재 1. 한샘 라인문틀 도어 2. 한샘 HD와이드 강마루 3. 2인치 매립등 4. 바흐브라운 붙박이장(하프미러 도어)",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714563322_0.jpg
15148,"# 침실 -설계포인트 1. 고객님께서 가구배치 및 소품인테리어 예정으로 도배시공 및 와이드 강마루시공 2. 라인문틀, 2인치 매립등 시공 -주요자재 1. 한샘 라인문틀 도어 2. 한샘 HD와이드 강마루 3. 2인치 매립등",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714620302_0.jpg
15148,"# 거실 -설계포인트 1. 전체 천정덴조 재시공으로 수평을 맞추어 간접라인조명 시공 2. 무몰딩, 라인문틀 도어 시공 3. 전체 벽체 수평작업 후 한샘M보드 시공 4. 현관입구부터 복도부분 라인 조명 시공 -주요자재 1. 한샘 HD와이드 강마루 2. 한샘 M보드 삐에트라 그레이 3. 한샘 라인문틀 도어 4. 라인 조명",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714896769_0.jpg
15148,"# 주방 -설계포인트 1. ㅡ자 주방으로 넓어보이는 주방연출 2. 유해물질과 가스 누출에 대한 안전을 위한 인덕션 시공 3. 광폭 상판을 활용한 사각씽크볼 & 무광니켈 수전 시공 4. 월넛톤과 블랙톤의 조화 5. 비스포크 냉장고 키친핏 시공 -주요자재 1. 한샘 베일 로우 우드 주방 2. 한샘 블랙스톤 컴팩트 판넬 3. 2인치 주백색 매립등, 라인 조명 4. 한샘 M보드 삐에트라 그레이",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674715123274_0.jpg
15156,"거실은 한샘 월플러스 자재를 사용하여 호텔같은 분위기 를 연출하였습니다. 기존 우물천장을 살리고 필름으로 시공하여 깔끔하면서도 거실과 전체적인 분위기를 맞추어 보았습니다. 현관에는 가벽을 세워 한샘 3연동 중문 을 설치하였고, 신발장은 거실 앞 베란다에 설계하여 거실을 조금 더 넓게 사용하실 수 있게 해 보았습니다.",https://qhrenderpicoss.kujiale.com/r/2023/01/26/L3D552S14ENDP3G6VJQUWIZ2ALUF3P3WY888_1024x576.jpg
15156,"주방은 ㅡ자형 형태로 하부장에 밥솥을 넣을 수 있게 가전소물장 을 함께 설계하였습니다. 상부장 아래에 조명 을 넣어 포인트를 주었습니다. 벽면은 타일대신 한샘 키친판넬로 디자인 해 보았는데요, 키친판넬은 900*800사이즈로 시각적으로 넓어 보이는 효과를 주고 표면에 내화 도장 및 부식 방지용 아연도금으로 이루어져있어 스크래치, 그을림을 잡아 내구성이 우수한 제품입니다. 또한 주방 발코니 쪽에 냉장고 자리를 마련하고 대신 식탁을 놓아 더 효율적인 공간으로 설계 해 보았습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713449046_0.jpg
15156,"안방은 그레이 톤의 벽지로 포인트를 주었습니다. 한쪽 벽면에 터치 그레이 붙박이장을 설계하여 고급스러우면서도 모던한 분위기를 연출하였습니다. 주방 맞은편 방에는 부부가 함께 업무를 보거나, 개인적인 시간을 보낼 수 있도록 서재 방으로 꾸며 보았습니다. 입구 우방은 플랫 화이트 붙박이장을 설계하여 수납공간을 더 늘렸고, 중간에 실버 미러를 넣어 외출 전 옷을 갈아입고 옷매무새를 정리할 수 있도록 설계해 보았습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713922977_0.jpg
15156,욕실은 한샘 바스 로 시크하고 세련된 포인트 를 주었습니다. 웅장한 대리석 패턴의 느낌으로 무게감 있는 그레이 톤의 미니멀한 디자인 입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674713951435_0.jpg
15157,"현장 소개 - 아파트명 : 반여동 센텀sk뷰 아파트 - 주거형태/평수: 아파트 /29평(97㎡) - 공사기간: 4주 - 가족 구성: 4인 가족 주요 자재 - 바닥재: 강마루 6.5 - 플레인화이트오크 - 벽, 천정: 한샘친환경 실크벽지 - 유로300 SL 터치화이트 수납 - Euro700 Grace Forest 주방 - 빌트인플러스 책장설계 리모델링 포인트 - 타공조명과 우물간접조명을 활용하였음 - 타일욕실이 아닌 한샘휴판넬, 휴플로어자재를 시공하였음 - 포인트 벽지와 포인트색의 도어로 화이트톤에 네이비를 첨가하였음",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714575181_0.jpg
15157,[거실] 우물간접조명과 은은한3인치 매립등 설치로 포인트를 주었습니다. 마루와 벽지는 모두 밝은 톤을 사용하였습니다. *주요자재* 1. 한샘 강마루 6.5 - 플레인화이트오크 2. 한샘 3인치 간접등 /스티치 조명 3. 한샘친환경 벽지,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714608515_0.jpg
15157,[주방] 주방은 ㄱ자형태로 조리공간을 확보하였습니다. *주요자재* 1. Euro700 Grace Forest 주방 2. 한샘 키친판넬,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714638398_0.jpg
15157,"[침실] 다양한 색상의 한샘벽지로 포인트를 주었습니다. 안방과 드레스룸 공간은 빌트인수납, 붙박이장으로 수납공간을 잘 활용하였습니다. *주요자재* 1. 한샘 빌트인 책상장 2. 한샘 빌트인 화장대 3. 한샘 친환경벽지",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714696862_0.jpg
15157,[현관] 기존의 벽없는 현장에 ㄱ자 파티션 중문을 설치하였습니다. *주요자재* 1. 한샘 플랫화이트 현관장 2. 한샘 3연동 고급 중문,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714724652_0.jpg
15162,거실은 넓어보이고 환해보이게 설계했고 낮 뿐만아니라 저녁에도 무드있도록 커튼박스 ㄱ자로 간접조명을 설치했습니다. 거실 옆면에 냉장고가 있는 기둥벽면에는 거울을 설치해 거실에 앉으면 주위가 바다로 둘러싸인 느낌을 받으실 수 있습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714591413_0.jpg
15162,대면형주방으로 설계하여 조리를 하면서도 오륙도 멋진 뷰를 보실 수 있습니다. 또한 간단한 식사와 손님대접을 위한 아일랜드 공간과 다이닝 공간을 분리하여 용도별로 공간이용이 가능합니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714596732_0.jpg
15162,- 한샘 유로 오프화이트 모듈장 - 한샘 키친 Euro500 PG/Off WH - 엘리카 제니스 아일랜드 후드 ST 330,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714665373_0.jpg
15162,- 모데나화이트 (600*600) - MILAN3 스칸디블랙 플랩 상부장 SET - MILAN3 스칸디블랙 다운플랩하부장 SET - MILAN7 프레임우드 타원형 거울조명 - MILAN3 스칸디블랙 선반,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718695077_0.jpg
15162,- 한샘 수납 유로700 PR 베이지,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674714872114_0.jpg
15162,[자녀방],https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718689365_0.jpg
15163,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674715167644_0.avif
15163,현관,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717239426_0.webp
15163,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717264425_0.webp
15163,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717292286_0.webp
15163,부부욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717444055_0.jpg
15163,자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717463123_0.webp
15163,드레스룸,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717491123_0.webp
15163,공용욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674717541319_0.webp
15169,현장의 평면도입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718965755_0.jpg
15169,현관장은 한샘 밀란 무드화이트 제품이고 중앙장식장에 T5 간접조명을 넣어서 고급스러워보이도록 연출하였습니다. 우측에는 신발을 앉아서 신을 수 있도록 벤치장을 설계하였고 그위로는 한샘거울을 설치하여서 나가시전 용모를 보실 수 있도록 설계하였습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719161353_0.jpg
15169,거실확장이 고민이신분들한테는 폴딩도어를 추천드립니다. 폴딩도어를 설치함으로써 발코니 활용도 높아지고 카페분위기를 연출 시킬 수 있습니다. 도어는 한샘밀란 HSD_001 도어/문틀 컬러를 120을 사용하여 따뜻한 느낌이 나도록 포인트를 주었습니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719489209_0.jpg
15169,"1자주방에서 대면형 ㄷ자주방으로 바뀐 현장입니다. 기존 냉장고 위치를 옮기고 수납공간을 늘리면서 조리공간을 조금 더 넓혔습니다. 키친장은 유로 700 그레이스 사하라입니다. 비스포크인덕션 쿡탑, 한샘입수전 HS610S 무광니켈, 한샘 클린엠보싱크볼을 사용하여 포인트를 주었습니다. 주방벽면에는 한샘제품인 키친판넬 무광트레버틴 제품을 사용하여 넓고 깔끔한 주방을 설계했습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719844747_0.jpg
15169,"안방 수납공간을 한샘 붙박이장 밀란 무드베이지 제품으로 설계하였고, 장 사이에는 TV장/파우더장을 넣어서 수납도 하시면서 TV시청과 화장을 하실 수 있도록 설계하였습니다.",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719997255_0.jpg
15169,한샘에서 나오는 키즈벤치장입니다. 자녀가 벤치에 앉아서 독서를 하고 자녀와 같이 앉아서 함께 시간을 보낼 수 있는 공간입니다.,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674720129518_0.jpg
15172,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718013684_0.webp
15172,현관,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718199066_0.webp
15172,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718220918_0.webp
15172,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718275875_0.avif
15172,드레스룸,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718333631_0.webp
15172,욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674718368814_0.webp
15175,거실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719180675_0.webp
15175,현관,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719334737_0.webp
15175,주방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719514285_0.avif
15175,침실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719667304_0.webp
15175,부부욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719809604_0.webp
15175,자녀방,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719825722_0.webp
15175,서재 &드레스룸,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719942919_0.webp
15175,공용욕실,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674719991191_0.jpg
15176,"현장 소개 - 아파트명 : 반여동 센텀sk뷰 아파트 - 주거형태/평수: 아파트 /38평(126㎡) - 공사기간: 4주 - 가족 구성: 4인 가족 주요 자재 - 바닥재: 강마루 6.5 - 플레인화이트오크 - 벽, 천정: 한샘친환경 실크벽지 - 벽장재: 한샘 와이드월플러스 - 사하라 - 바흐 드레스룸 G - 유로100 Matt White 주방 - 유로300 SL 터치화이트 수납 - 슬림 소프트 3연동 중문 W 리모델링 포인트 - 타공조명과 우물간접조명을 활용하였음 - 타일욕실이 아닌 한샘휴판넬, 휴플로어자재를 시공하였음 - 월플러스벽장재로 집 전체를 자연스럽게 포인트를 주었음",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674722845759_0.jpg
15176,[거실] 우물 간접등과 은은한3인치 매립등 설치로 포인트를 주었습니다. *주요자재* 1. 한샘 월플러스 와이드 사하라 2. 한샘 강마루 6.5 - 플레인화이트오크 3. 한샘 3인치 간접등,https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674722892005_0.jpg
15176,"[주방] 주방은 ㄱ자형태에 독립아일랜드, 그리고 키큰장공간에 빌트인냉장고장을 활용해깔끔하게 연출하였습니다. 우드앤 화이트의 조화로운 주방입니다. *주요자재* 1. 한샘 루체오크 / 매트화이트 도어 주방 2. 삼성 비스포크 인덕션",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674722927297_0.jpg
15176,"[침실] 다양한 색상의 한샘벽지로 포인트를 주었습니다. 안방과 드레스룸 공간은 빌트인수납, 붙박이장으로 수납공간을 잘 활용하였습니다. *주요자재* 1. 한샘 바흐드레스룸 2. 유로300 SL 터치화이트 수납 3. 한샘 친환경벽지",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674722966587_0.jpg
15176,"[공용욕실 /안방욕실] 타일욕실이 아닌 한샘 휴플로어,휴판넬 소재를 사용하여 설계된 거실욕실,안방욕실입니다. 1일시공 , 미끄러짐방지, 청소관리에 편리한 한샘욕실 추천드립니다. 다양한 색상과 디자인으로 만나보세요 !",https://image.hanssem.com/hsimg/upload/homeIdea/2023/01/26/1674723000199_0.jpg
